customer_id,date_registered,gender,employer,job,age,salary
9385f631-2d34-48c0-8fdd-19cdca46fed4,2020-09-27,F,1c588498deb2507ba31404d27310fa6ac72cac3c7ff260775274b90cd0f444b5,3683139e9eb399ad91f4604d5a8eab6c3269add6cffc7dea4dc04ea3e672eb28,60 - 69,39000
9cee29bd-305d-4b2e-8f11-57e69576a648,2019-07-08,M,1519bdcdbafb1ade5113dbf1ba129604cdbacaf80c4527a3ce4ef66d698f64f7,74da237243bbbe30b1ee47cee7b30f259416e65cc5f11229ca2cedc6e7d20ad9,20 - 29,156000
03afeae4-6875-401e-bd97-e8b67f9aacc1,2021-10-04,F,4c04a4473f87911ac1c169a57a97f89d59c6caa0c74638d944b7d94d9f2b2a15,c1b4d9a4a22854465455dd6fd861b499d4964ac6c81d0bf1c5a76eda8cfc31da,20 - 29,82000
bcb8d5a1-1d37-462c-9726-aed88e1641ba,2022-05-18,M,0a6bfe2167749d6b1b0a908523bc9f4af039423fbece5589d594120a66d0a01c,29790cfd0edf18f945f7e71ef6cb92930c4944d2445c6bbaa94f9935c27b61f1,50 - 59,191000
d4119520-48f7-4a23-9cae-5d6fc00af11c,2021-08-21,F,31bd22344983a1d18412cd75019c13ac59a297386146727276d95614c11d28bd,a03e621a542485cb8399deaef1a26c134a2674a3d2e1cac52283277113faff2e,60 - 69,66000
df3f6814-754b-4935-9a6c-86105e2c0da7,2020-10-01,F,c1889b6aa29b9fadd90ca84ac80838a6d2815e6b00e15d69bf8a173d0413db4b,dfa92cbfa92d474cb42816668c5d76b9a591dd07556c7da1c0d9ffee466be557,40 - 49,220000
a82d24a6-42a8-433b-9ed1-47768b9a4a08,2020-12-10,F,d358e48d45d248f3421a14dc5770797d386c7714e93c8faedb7be4f61c037dd6,376ee2b600893230b648eb961e3bc05dda737e1bfac21b7cc91c7e3d646e4e1f,40 - 49,108000
d34f40d4-6a0c-468f-af40-ae9bfa4d428e,2021-04-19,M,bbaae483132d1cab80744f8551d53566136d7b83f5b20baafad2dc3c26808cba,538a63b9d7fbe1f4dbb4adde3079d09ddb956976570325c09cca10629cd596de,20 - 29,145000
279f31c4-ac37-4459-9503-0541bb13b834,2019-08-10,F,91bf263b8a65f18c550253c0279616d6cd0d2de89be488778e1c59464780956b,e93d02a138cc4d4e5e52132d1df24b9f9105cc87dfc41c70168fc7a358d94009,40 - 49,185000
12ef1958-ef38-4049-85db-0530332972bb,2020-05-17,F,49fb9fc57c73dfb55919676843216864372c079c4697e56f7fac4e720943e6ab,d03219d09e400a9e184090c43fcc5abc12df154aed87ff48a9778b2ff0e469a3,20 - 29,244000
400cfe0c-7767-452a-9963-3f7d14f9d6fd,2020-09-28,F,2415bf314583644c597305c41b455d7d49a2bdd9c26a1cc7615fb618b57f0385,927a76744fd29107b1c8c6811bcba8b907cbb6bc026b954c05879c5158ef854a,40 - 49,206000
15214292-4a32-4333-b5b5-b248a5332e22,2019-09-27,F,ac7ef36bd50e878785fe40effd50f2aa520d8ef43150e26e4824149176ebc364,4ae1ea26d6597f58b46de7cb13f8245722b216d7dec99d26df0f052076d4c483,30 - 39,54000
f87087b5-74b1-4976-9521-06f54789ce92,2019-10-09,M,7af924d321c29f7354cbb14380dbff596435d28f07ab5aa7acc58f9f0662c751,64f7617077c1093a6f4c5eb7985480bd48f1b2e9362e94a25c866a06b66e53c6,20 - 29,228000
c67c3604-f2be-43c4-b6e2-1a5e4d9728b3,2022-02-14,M,3068c4188258410aef0200b03bf9c73d7de0177c5c7db3f321c264bdb052be60,d32c3a809f6c28ecb616ab1a716fa64487c1f718567239fb5472d7760bbd5cb2,60 - 69,38000
b1dfce31-b178-48ef-b9b0-6c0b87de6cf3,2022-06-02,M,2e73b7cf3d059bbc6dbe0f745c20ac6482e30f6f5bdb9622dd6a2afd21ba24cd,a0204120ab32e6f2f7892225426d1bb7de60687685c19fb24d5156ebfd2455f0,20 - 29,41000
3d4fca1b-e0d6-4667-8377-68cc4fb31e3a,2020-12-24,F,da4b788e46032b388c59cf44092d00fe816f81f65e8d711974de1799431ac74c,a11a93a720b7501845b4c0feed63e325160e9621c5db160ecc5c92f736553e88,50 - 59,35000
c10c0601-1515-4559-b476-aa6215da4ab5,2021-02-15,M,f7f8fd2b7c34ed3af5c62c734863f3c8d2b75905a999b4d9ff17db9b076d30bc,5668d9174de688f075a6aea1aea83ac30608d2360cde0538738449e731be1b82,20 - 29,138000
bb51babc-5770-44e5-8588-a3409389cebe,2021-08-13,F,8b6b076f78809730cb2c94aea4cd7fa8dbe331f5337cad1ef89d1fbd7fe4132e,f58e92b70363378229a005cb9033afce9bca75a1ab2343c567d6db1fe37ef4de,10 - 19,48000
c21f310a-d7bb-433c-b1c6-ede08dc6a973,2020-12-11,F,dbc5b4dcf153462b3411a3abdeb233aa4a8165070f82aa1ad493eb37c8c13ba1,880c26ddb721ab7df2bbcc3bcab503adf5e87682e73c07e9a18a7205bdd15fce,30 - 39,56000
75335523-2736-42c9-8e28-0c4b5173fc93,2019-08-19,F,6e618ab25ff0de8179a9889081f63eb508995ea0473883753862944a07993098,d481955bc6e43b3a229cd4c847d37c9caa19247a8eccbeeadd1eafaa2cae4fb6,50 - 59,55000
4e7d2410-cc1a-436c-ab91-f184e9ca8329,2020-02-21,M,d1c1f35ddffbb934c9daa99deb392a16e6d15d478c0976e1ecc7dc6df9e1f259,bf586c6e1180dfdcf9d865e3c5587d5a7afaee1168b7fdd2be0182d3b347bed5,50 - 59,184000
71212ec8-5db5-4e25-af96-19b17dfdf51f,2021-07-14,M,4e1a225f25db9fcb5cd451274d384a47b0976f3c0ad34dd8588cc262767eddeb,0741a02d4437ec574ea49e65fbd43d886c6305e47d427b34bdb563316b8fea91,50 - 59,167000
e9846f6f-9bef-4b1c-aed4-66436b1dd94f,2019-12-04,M,8c4cdb18d3f8971f58c909387f70363e20d6345b764545d47b007c17eb93bcfc,d433bcdcd83c386ca43635384daf952499b9f330ed38556578054c6d293713b4,50 - 59,240000
094d33fa-c38d-4621-85f8-b7507b2b8461,2021-08-29,M,e5f51f1373f466f7c8aedbcc5693360aa556c998746de8f4063ab6fbcf3760bb,e736c6d492b6c58de17cb1736879744d54089b1973b700acbc8548c1faa75a24,50 - 59,135000
caf450f1-0fe2-43dd-af69-1108f7cfee54,2020-08-04,F,14f472df69f1b9ef0b856df4f5dd53095acc08c67ece59a547f97e4d67843d2b,66e5e385a56f8da2d3bd265ad5c80f49089c8c1dea846f605b0b631f74079804,60 - 69,113000
86774c28-e5a1-4163-85d7-965d75430102,2019-07-30,M,9d2443e1e032145915999454aafe5030959a448df915344bb55ca4f5f80ee704,82265a887f288bd842094a4703cc19d8a292934c8b514e3765ef2079bd67518f,30 - 39,55000
3b7c4cfc-2c86-4967-82c8-7199a8693ef9,2021-08-22,F,e3a68737bc2efce3adcaab243983bd071bdbf77ae413c9a84da8c32f30a58287,110be669900e04777bbe9906345df3e20d157d0c45daf4c11c7ed98270784f8e,50 - 59,79000
eadfcc66-fc03-41c8-acaa-e9179ce75942,2021-07-02,M,8974c874d4604ec126cbba012d3096bf66402056118b3a5abc836a22b2a876ff,927a76744fd29107b1c8c6811bcba8b907cbb6bc026b954c05879c5158ef854a,20 - 29,111000
837e23d3-58e3-46d3-abc6-7e3872b50cf2,2021-08-31,M,613792107db473e389f725412ed682a86f14795cda9c2910f876b4c27889fbf1,502173fca2648ad5100914eefee1444122a9e3bcb42948f50428c6967691d8ac,20 - 29,99000
bf0e795a-ba42-4484-8f30-1f03a471e41e,2020-02-02,M,4febfd819ea179a1069c14d1d35c9cb3ba96c481c50b0e8e1ae4cdc01c6235d5,81adead4563ebff00f3bd054e0a9c215f9d0731db6a99c5635434f35b56bda53,20 - 29,26000
1643c4b2-09a1-4b2b-ad33-cd9b437e52aa,2020-07-20,F,94b28f4d5739e151317e270b3fba75e2c3df5224d34701086dda6bee970410ce,b69fb2aa421f3fabe840680c93ad5b84fd1dac11f7685503fe55b0619e62a523,40 - 49,179000
aebbc133-2efd-409e-8a87-512b57c42fa9,2020-05-19,M,a5964244af0ea387e901eb59a2702309a03f73f856bc4105a7831f5bd8c40cd9,8fd1fb06884e1d69a9873cd0791ba2faf0407f6efe67046ec2cc1307f607e469,30 - 39,45000
219c77ca-3d08-4742-9118-830aac7ea3e1,2021-08-21,F,34463a80a4a65ff49458a9fed8774059d8b0ccdc3a81375f2c922584bb620973,3206efef88e6d1a70d3e7999e22b8d2b67b7039411d5186f3ee19f8807f1c76a,40 - 49,120000
669be9f3-ca94-48bb-8533-608adab813f4,2021-08-24,M,dcbd398f7716c0469950f50edeae3b03290cbb1a00ec82cbec2149f06e5e9056,be8606d486eeb531da7e378d116cc6ee0b7a244dfbedfa12d65fae44e33d7fea,30 - 39,78000
7c383616-8f7e-481f-add7-9ab9565e6cba,2022-03-15,M,68ca245cff983fd3e6217922997c45f8dfae3703ca923129636662fc72d71a86,55b7c0f16fbea265479a547dbd5fb0b5157bb48c1864d5c308ab01c8c945afe3,20 - 29,190000
d1a11cb6-7b24-4041-a979-ee03d59b5092,2022-04-12,F,e828d0376a0c91eee2b25333e19a2a1f0a51fc8fdff4200e0bdfbba2aa133fe3,5cd0b16d59b7355bdea9890c5bccb086d89674e4e863c443e237cebca561bf9f,50 - 59,115000
86b53188-2180-4a08-a578-8334f0b9bba8,2019-07-01,M,c4ba97ff6732c369ad4417315c5503b056b11f9b53628b9ead66e6cfba6569fd,496161df76185b364d0a57f38da03a16ef93ff6bbd928e2bbe332d1f51ef5a1b,30 - 39,233000
8dab8462-af8b-4d51-91de-cbc75a1ca5bd,2021-02-04,M,7eb66afb8aad8bcd3ffcfc1aab8cfa781cd1e729c38d62d7da531e3f895e4040,9133e8727bd5a5a1fef04bebcfbfa7b1b0a5b42d3dc46458d2ab637cf8072377,40 - 49,237000
9ad59e82-3a9a-4fd0-b3f2-1774e904fac4,2021-05-27,F,e9b4771c74b9ae490c2b67c8b4f171d862e95080baf41ac736c7148875058115,9c98e536ba6be096eace2e570e04e7c52e510a00d90a1f351fbdec4a3b3ad9cd,40 - 49,31000
71bbe716-0d17-4b92-aec9-e610edd4a9f2,2019-09-05,M,17eb58e2a942fce6cc497b789fa854bfdbbe308d6e834acd1a0dd49614f085a7,bf615abd19fbf4a387514771696c76f59ff0afbc9268a0e6450e2b70e0c7e432,40 - 49,90000
35bfa88b-e4c4-46d4-b46b-c297edcdc92e,2020-05-13,M,4dd92b12c99462a502956decdac4fb19d9e8a57134bb3e3c6dc3a6bb293cbe83,1f3d7903e16dbcaade04bceaa863b515bb18d9e856f2fdafe2bc90d7c3a6e29a,20 - 29,218000
a86d3012-01d3-44bf-b5b3-6d211424e8da,2021-09-13,F,f5624e876e603feb01d0019286a4692a5b315f72d7297dfb7ecb197108152298,13d69e7f0607a7bfb1d255429edeba5786bba965914c54280235716cf993db44,40 - 49,54000
58d985d8-16a9-4d4a-96dc-ba067121c3fc,2021-11-23,F,2ab1738d021508386e33535a1fa418a24526f265cb0e3f86e21c8dceb7a12dee,db4ce8a2efc758132e71cecbdbd720030e616a3a3954fc13981d596139ff511c,30 - 39,126000
665d0acd-dd63-409c-82f6-35f96ae028fc,2021-03-29,F,ddd4cd0c99902f12dd4b5170b5069bc568b89691d67a7e4d67de429dfa5d7e92,05cd89928fad4f2dbdea34d9e1e5dd9ddeb1f3ecd2c0bc0a266bd8f92926f187,50 - 59,242000
2105f4ec-85c7-4a7d-9c5c-880e78ebca03,2021-02-28,F,92837440f55a0386443f77c0a7b1e2283ce42cce98fa2ef421205c221d00f4de,009f300c918460c36693fb3269b19faab2c6d5fc59edee100c57f0a2449082ab,40 - 49,61000
655d21a4-299e-47dd-b9e0-cd26225f1847,2021-09-28,M,7d76a207211df71bec72e58ccf36976cdbcefd9f21f4f5545e88c3b6c1861036,5cd0b16d59b7355bdea9890c5bccb086d89674e4e863c443e237cebca561bf9f,40 - 49,196000
c83c1e7e-c427-4855-ad5f-c75e7207307b,2022-02-12,F,6643c2fc0a1fa16913108056a8e859e7b06cb60a34e462f719fcba4bf5404f4f,50ee9a89fe26196efe1090c4563230cf812151f2b2a0704184b590b47d70a0e2,30 - 39,186000
4fea1834-de7e-4314-a44f-8e69875a0634,2021-10-18,F,0a6aeeb9694082261db6e045aa1d2b0f47b4a9f6995f35b384c574a3336c4608,88d32ce60a461ee98b3a8b4ec3691cbdd39797ad37a000eb3a51d9ca4db6cc49,20 - 29,50000
29ce6621-b37a-485d-8f1f-7f4d48afaafa,2020-09-01,M,5cc63578319d7da702dd79402e0888f7129a28e80399bb03170c2e93747945e9,8573cbfac6f06a199f3c051a1c9c3d7ebcb6373d1615505d25dec35df503a951,60 - 69,111000
abc57842-bc70-4243-a35c-ae8c3ca71b65,2022-01-25,F,5f9351c2bae4dcc6cab8485196203adad311ba9097f3ccb47750c73b27797930,f8d5d702751a828d579c646a8bb259d81e5ef5ebab48ef493f9fe6e2f2fb239a,30 - 39,161000
c6f8bd59-0c05-42a5-be5f-f4861cb6044e,2020-04-25,M,a79c87600615901021a5f10c25ce227b5c00e68fd9aab4ddb108490c64887076,0c3963c5d81e8ba000633cc2d48bbd9aa3922f39d13f145e461843bb10ad76ac,40 - 49,188000
cd2daaea-0712-4a24-91fa-9b29da5ecf1b,2021-05-29,M,89218c39294ea8f88c116dc9870c7bba20f35f6bbf6158171541c30ae44f19d5,d5efe73ba206dcf8e6605ff69b9bfd7ff042e17db1599870c462656fb1559bb5,60 - 69,215000
3fa66716-2c6f-4dd8-b255-6a15c8d666ad,2020-12-04,M,359ef5af6e28f6c35eae1a9ba31275f44eb46b7bf6c15940152842b293666388,914121ec0163d7427369ad0f0d63a9654a9a2531d65ed5a44ea60e3b31989246,20 - 29,68000
fbe9c162-34b2-43e0-b9b2-4ffa6bef8f09,2021-12-19,M,b5a24bdd365a94f89dce61180003d3ee5c837d01760b23c9b33b921c90c77b59,f5fa37965d3dc36ba38c6c08ba60350b22c94c281b34aa62265688744ab87357,50 - 59,168000
04957a31-285d-4ef9-b61c-3702aee70885,2021-12-27,M,8e25df7e7bb97808c740c7bd7df430089b7a332862cc81fe78d6d28d743f807e,0e93b99f57383ce640c3b43282b61452bb101bb070d194b5d96b32bb409cbe28,60 - 69,34000
7e83e495-7d45-46d4-8c59-32289592f615,2020-10-24,M,f95d85c6579613bade4d919bdf7de098ea61716fa427ef72bb2649a40f49de14,e21f935f11d7e966dbbae78da9daa378fe8142a14e7c0cd7434183005faa6c5c,50 - 59,196000
c47a131a-cda5-419a-8ba0-46d296ef05e4,2019-11-22,F,46cfb66e273867779ac0326f0d737df443f92bd1be5f544ea8f29c9594439771,721c642c315186b6f60e289488f1195526d908dfc0fbfbc7aaeb9b0cef377557,50 - 59,209000
5afb333c-a9f7-41ff-9f20-19bf810fae6f,2021-02-01,M,2a564b23a1c2c4faf796077573e7a07f9ff7d2f92e51f99916ce32fa8d2a7b6e,ba13cc524e8bdc26fbc3c4e0cff08e8b2322c6099301e927d408a4c513e0ac4e,30 - 39,91000
2c68742c-c924-4779-93d0-2ab411d0a56d,2020-07-26,F,e058facd644a623e77737ee15fe7f265f23f9c0147c335280787f92ae4e4fb53,4c5579ed3a6789c862b51074cace0c11dd55e78c82b2812f3e3bb8d2b6366f65,30 - 39,62000
d4a9bd98-ffda-433f-8bf9-f321cbf0bc46,2020-12-31,M,dfff225330f23e2572cd150fb3aec2eddfe041b08904c1beab649d18c8656573,03d57a5ce4504a6c5d60f37bcce4d78bfb85bcec2fa32c7f77a399866ffc6c73,20 - 29,223000
3257383d-c0b4-4bab-b5e1-5825a01c3c42,2020-10-31,F,78249ac7a752cabf10c261b2ab84dbb2b23fd25f3747c6755114e4cf1c05833d,b79ecfcbda4d6f07957e5196067eebccf1870af64db421012c34328c6fa64488,40 - 49,27000
beab7d0e-6f07-49ac-96f1-6b3a867fb06e,2022-02-10,M,25fc49b6290bdd972d911b8c5b57dc65cf0c0e3c933a7a4fe23f2d08bb3fd728,7847a5122f4ca1b271c2aaabb49a5c76712e7a96189179059c268ef8aeb2814f,40 - 49,231000
4bc63871-3372-423e-b136-524b013bc3f2,2021-09-06,F,22cd181033fc17068a01d959a4ddca4a95e6d54cf3dc6c6f442aa29d61d8b36c,e2689e7736592a8cb6933c12173292ab91efb026a78a6a8a216e0aed5ca1f3e9,20 - 29,151000
c41f3ae6-97a3-4ebc-968a-bf12753071c7,2022-04-11,F,f0eb6c4968f8e284281005986b8eecc180ff156a446ab3548edac8eb3135fc7e,fe7e4bc80b6f193315fceb656b6ddab4fb5652b46a5863c3ade2f9ad198a41ea,50 - 59,116000
6cfd0422-3839-4cf5-8eb4-7d984be99907,2019-08-12,F,f388eb76ccb9a35fc8854bfeb5bc782d96490ef9634809ce868c6877bd8462d2,a1c6841d2c3441f3a9bee95bbf05292f142f90662886e2da92403c4861752e76,60 - 69,32000
476e25d6-e293-41e5-8960-6350ead18495,2020-08-02,M,e7db9a7a370ebd3870f2a39e638f1b6a1dccec112e623a63d66cc718269d6c73,28851dd256d6bed3763b9542ae564a790c564906f26971267de31f8417d4bfe3,20 - 29,21000
a9e59e5d-2871-4306-a5b0-e8884d2a4721,2019-10-07,M,e8966a475433c83b646076e64a11825f76cfc5fd24a082d907991487e2878dd3,66e5e385a56f8da2d3bd265ad5c80f49089c8c1dea846f605b0b631f74079804,30 - 39,235000
862c125e-83b9-4f14-943f-a173ad254868,2020-08-18,M,c05edd3f9e4c1ce0a29676987aa3e105a2f25511670d9ca45418c27297d334ed,426af733c5ce77c993ef899e434127c3a2588637d132d39641402777f1e5fa91,50 - 59,179000
31bc3434-24d8-442c-bb02-bf30a56845d6,2022-05-05,F,3d9c848ece4d66cc2a8251e687b3f78e25a03b4c814ed6af497d4076d4b46dd0,362026ea320270c75ad7eae5f09701a365befb660b02176fce1cf47899fd086a,20 - 29,196000
13f9fe5c-130f-4bdc-a923-f232108a5878,2021-07-05,M,68af4b81ed10807547611f66d3a4c4897fa31ac10b95b6e9aac492e78f1bad33,60a17467be8ac0a5351805cd36f06d732d33b4d754f1917b9342466ee6fee018,30 - 39,97000
de0913a1-f336-4e2b-8ad2-47c3d8cecd01,2019-10-30,F,253fc619000210455295f35754c4d986d75501fba71b9556e4f5e2b0dc4994f2,564fc53beda3d7c82ab73ea82282363bfbc70c3581c5e9a0b6a8a761fd25c119,20 - 29,39000
e88e75c4-7e84-4aff-b203-c2eaa631493f,2021-04-30,F,016b548e0f653bd2371fdc29478ca558192dd549f4f91ea8b06f66ef21a20e52,7b0c732901384d1fc293e362ee389ad70c6cf2eb4ff0d345198dd49784ee29a5,30 - 39,237000
856274e0-8101-40ee-b876-2f51fa31baa3,2020-01-14,M,6eedfe97506e91a5dc7f7c58904de8bcee7681683b784e579f2e5f7a034eea4d,e5c73b469921c6ef49259e6e377a186f686703cd3220a3872f7de3642dd9088e,40 - 49,67000
c8b237b4-8089-43b8-a655-0f003af25236,2020-06-23,M,7af8057e34182d83763c3484a5e8278b3ad1019bfdb6b74609e6ef34da6a74ad,8157e57eaf27059147471e6e7859d4bbf0dc96d8cfe7e4a30ac960cc5ca2d2f6,30 - 39,26000
50b2e942-ee70-4a18-bf02-0d565482c951,2020-03-03,M,e322f70dbecf6f746091050fb788adff7af2f97a42151f8a0653736620111af7,f5fa37965d3dc36ba38c6c08ba60350b22c94c281b34aa62265688744ab87357,30 - 39,30000
d955325f-1767-46a2-8a39-ef4351089f53,2021-07-18,F,924eede109813458419e0bc0e75b36c8afd1ac0b8dd733167b1a5e0fc904c7f6,6529d3474db2aad5eeb01e5fb699f452d9d3c10c76fef536d957ad90d57331c5,30 - 39,228000
a3dea5ba-4502-4a73-9374-fe64c7261cb3,2022-06-08,M,c4a8c6a2f63c865a626d3418a6b5bf68b8896dc629a158a48239a9e31112ec76,f5a30a06dffb7f52008749dd1fb84ce8fa390e55fb68feadaf41979e6067aa60,40 - 49,95000
42162647-1ddc-49c3-9951-ade0daab8b00,2021-11-21,M,b571b1b96a3afc7ab745c68b5cb598c9c5ab397d2cebe18b97a5b1d38da0296d,470ddfca18c33459c636100aa5c717e68a6303d1286a0c1c197ee6a7c78df618,20 - 29,57000
90a95f95-dad5-404c-a9ca-6a9af66c53de,2021-05-06,F,d97ad8f3698e326ac6f18bf0b3d574da96efa0d21b38894330426be750000808,fe7e4bc80b6f193315fceb656b6ddab4fb5652b46a5863c3ade2f9ad198a41ea,10 - 19,148000
52da140d-84fc-4f3b-926f-70f3e7c4ed57,2021-07-27,M,3c1c602a8acba8ac795e06fb36a3c5bef270258c2182c7b7e3a98719eb1efa17,129b4020c01c4d2bb6e91451603031e6ae2624261a22018112e34b4525b9593e,50 - 59,225000
c7493e13-11a0-4d75-a8e4-dc0f8d4f5e97,2022-06-06,M,65692875d612495893d265811f7e9c1f9ce067b432efea146bb12885806ffb38,f4847d82e250fb2fe31ac9bb95a630cd86fd8352e50cb68519863b969829a1e2,30 - 39,132000
97e0adf0-290e-4666-902a-9db846f3dbe8,2021-08-15,F,ba2120d717b3713794fe3e862cd12318a6926172ff5875bef350e34d9969b203,6063b565aafb301ddc30307bf3a0732137a5e6b6750c52f9e583a2521f95fecc,30 - 39,202000
48890621-0172-4430-8938-30a0bbc1ac8b,2021-11-21,M,c9562fd43d4dda10aa0b6f5fabfb724fe22c23e9e19de27f99c7b9efc9daeadb,e00b562828cbdc3ec8234bd3456c7da1345c1149ecd0b5fa83df727ccdc82875,20 - 29,103000
4813fd40-144f-4fbf-ab23-bde2e564f9c0,2021-05-30,F,3c7b021b9dec306013d3b2cde24241cf8ee8f8d52e16301c5db6b68d1230f26d,82265a887f288bd842094a4703cc19d8a292934c8b514e3765ef2079bd67518f,50 - 59,146000
c566c043-d194-4481-ac13-8c29dc693fb6,2020-06-25,F,e7bdaf1c29381e3a7bb41f47d087f022882948d510b7b8e1fec5213db25598d9,7b02c624528a8551ede11b214737e6ba1f1c26b8911af91e0d3868b9d6a57500,40 - 49,108000
39bfd8e3-dc4c-4a8d-b181-502888977fab,2021-11-13,M,973a1534860557d73c1bbe21b2a1e0f786bb9065b924acdf0c9fed71afa14b9a,d4200324955e434f7deee7f6cc69b1475cef7aeb3998cbbf772407dfd444a903,40 - 49,181000
208aa0ab-48fa-4959-bde8-197b4c6c7f11,2020-05-26,M,6c6ab174f8d2ab0fac9dc548a8164fbf67e599a1dd18378fe6190245b0a80807,4a4c4be9afb273a358e9a9bab5d8e4d119dc7129962ddc4b16b05fd2897f538c,30 - 39,171000
da2eee84-09cc-4c51-8ad3-446e0913d055,2022-05-12,M,92dd576e47c4571e0d667de559468dc4346733c1f85a1daa983fa742038cf3ed,a8bef0a83b99f64b295c8a3cd091aa0bf0d94dc5346a6658598df2970bca4472,20 - 29,95000
b3cfe2ea-de5d-43e2-80d6-a56e834a4f20,2020-01-06,F,3815a88c628a6473586d39aa5eaadd976c833728ab13666f1ec0a5fac07b90f4,e7d678f294e1457fc9c67f4dca791724f0af142e96bc591712c85aa4a8c3d16b,20 - 29,187000
d9f036f3-a3c0-4641-9520-69db0b85c179,2021-06-13,M,6552a708f805a999a6cc92015ac378c80bf69c10f75836ad2857e8c48dcef0b1,7d0b93dbec5ca40635e5a078dfc9674292e4b557edc4c77168b720aaf3a159a2,30 - 39,178000
f82000f7-5650-429e-9e0f-4667b228fe32,2022-03-28,M,94ad2dafa39c8dbb44f6384d965b5589c7c0c04e7f4f63be51919988ef6a2fbe,13d69e7f0607a7bfb1d255429edeba5786bba965914c54280235716cf993db44,30 - 39,145000
223331a6-7c64-43a1-922a-347b611bc057,2021-01-14,F,26981d81ef96dd6c8e107a851d5f0683870d657565b0e1483ab956a87a64633f,49c4fae828a1353c757eb09d4c6fd73edbbd3eab5e53dfad144579751dd640eb,50 - 59,117000
49d1ecbe-f4f5-4aaa-a8b0-67317212e75c,2019-11-26,F,ee74b1721fcafcf523a429d47fc188aa1695bbb6bf5725ae230134114e98f1c7,67fa34fc2ec06749df080b49352ce1f77618f611d495872b914ecc368d3f9db3,50 - 59,66000
49a43b77-7abe-41c0-b569-8793b59caf1b,2019-09-29,M,58eaca0d338a9403379b2bb8ab225831cd9a65a81b707b3c75e059b48202e32c,502173fca2648ad5100914eefee1444122a9e3bcb42948f50428c6967691d8ac,20 - 29,79000
5f3b6f00-1e62-4c77-a0a1-cd77c45ace0b,2021-06-29,M,9f45ad1b7c33922a579a9d0927da827932cb69bba845a4dc777abb6f5fa065a7,9055f60ded5ec579372be1922a830da78bc0b2c44b72f13398e2a5580167f902,50 - 59,134000
d3123a33-2e81-404c-8d8c-edb248c2a98b,2022-03-15,M,6e8104b3909fd8a6ec1f1a8885181d5ee7bee258af932c122149aec237847ca2,154bbec794c62849db1e0cf2085bd894d83d0c08fcb99a06cd0b8868197ebf2e,50 - 59,122000
608051da-2ef6-433f-87c4-d1ac222c16c1,2021-04-22,M,024279a22475c40c45ee263a6b37b325892c2262a13f60bf430362b8438e2c8c,9a344a2ba831ca82417160c0a9cc5a31828638e704d29e306b5269bf938c1151,40 - 49,153000
7bd7e973-9f93-4cdb-8336-a9136c9e7a16,2021-12-14,F,6f19da82275109a64b6695a898d06f29a24580364bccfb22b08f58530d29b6a0,c51503afdd8f8d5b0799de2fd46a3b199e76ededc67b7f40dc712affcc167e1d,60 - 69,185000
c787e167-a767-4739-b529-b6200aa8b968,2021-05-26,M,b7fd74f50d935607ac74d0f5c1835f21cdaa058a820e630f29aa4b061662cb3f,6d7d8beb8416e6b561699cdf5a3c79b16c437e4273353053ae574eb3b7691a7d,50 - 59,214000
7bcf068c-d8a0-4c4c-b490-2a17f945a2de,2019-10-23,M,dcf2f7f39d29f8c66c1bacb230e05f47b4c279822f5372d19601df750862bb51,cac6dbfc8a38855eda057c1621dd71a4a181e2ca9f3dead5628f445c06f253c7,60 - 69,190000
b40c0f75-7dff-4da9-8c57-b81ee5731aa3,2021-12-30,F,90ccd2789163258d29ccab96449fe9c5e90dfaf5143b52f01c69c5a3f7a787a3,c53f6312e1b2ea591e209c65bbc907e5941cee4ec2087adb54bc7958ae72b888,60 - 69,176000
c99e2b11-e4e4-44fc-9cd3-38a5cbb8fe0e,2020-06-18,F,1588b377a50ce1e4cc8f8cd524598ff633519b1f1aa20cb5f1ee843e566853a5,ebc2fcc682dd762460579bf7a1bed72181cfb81a5ed1275bed31776c3dac9ce8,40 - 49,96000
6e585225-8a9d-46db-b143-c2bb33fb68b1,2019-10-09,F,d43c2852490df5e0b29efd1887b3841ba6eeaef6f7b9478335d68fda261e07e9,b6074990436a4532732d4a9b1faf7c90e685b72f4f2ebaa571fff8c1e71f92cb,20 - 29,90000
dd384e37-5ae7-4c55-b84d-dadda72c7266,2022-03-26,M,f6ca4d58b9b4128c3462af9163c77a9fbe93e119d9ce52cf30796273b01ce92c,4f24293cd85dcf8a3fe6be3f0727c0b30816e6fd66ed3f80c9b25151128b0eaf,40 - 49,86000
add94f61-112c-4d08-80ac-8ccb228068b3,2021-07-04,F,40d797bb3d9d14634baf0e4e91748a19a801685dcb956d3732fec9772e1502d7,dfa92cbfa92d474cb42816668c5d76b9a591dd07556c7da1c0d9ffee466be557,60 - 69,20000
8b8668fe-859a-441a-8978-43a13903ec65,2020-04-09,F,b4ecb608653d6461b872af1ea545d3813c74bae64f30d2de7cd9c37b1cd0229c,6386f0d54f757d3b6ea49f79a44c377cc3f0fde145600477a02a661faa6bc6e7,20 - 29,147000
4fcd9121-6109-4610-ad49-8d3c1141dc01,2021-02-03,F,cb1e5440d31da03f39874d21197173507115e1842f08fdf6f2423b5ea79746c6,6063b565aafb301ddc30307bf3a0732137a5e6b6750c52f9e583a2521f95fecc,50 - 59,56000
